FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190914;0000;26;;;
190915;0000;30;;;
190916;0000;15;;;
190917;0000;14;;;
190918;0000;27;;;
190919;0000;17;;;
190920;0000;19;;;
190921;0000;23;;;
190922;0000;22;;;
190923;0000;14;;;
190924;0000;14;;;
190925;0000;23;;;
190926;0000;79;;;
190927;0000;56;;;
190928;0000;23;;;
190929;0000;21;;;
190930;0000;27;;;
191001;0000;36;;;
191002;0000;50;;;
191003;0000;32;;;
191004;0000;18;;;
191005;0000;23;;;
191006;0000;27;;;
191007;0000;16;;;
191008;0000;15;;;
191009;0000;15;;;
191010;0000;38;;;
191011;0000;26;;;
191012;0000;17;;;
191013;0000;20;;;
191014;0000;33;;;
191015;0000;24;;;
191016;0000;27;;;
191017;0000;13;;;
191018;0000;16;;;
191019;0000;14;;;
191020;0000;18;;;
191021;0000;26;;;
191022;0000;24;;;
191023;0000;30;;;
191024;0000;20;;;
191025;0000;17;;;
191026;0000;13;;;
191027;0000;28;;;
191028;0000;46;;;
191029;0000;19;;;
191030;0000;20;;;
191031;0000;23;;;
191101;0000;15;;;
191102;0000;8;;;
191103;0000;13;;;
191104;0000;15;;;
191105;0000;10;;;
191106;0000;14;;;
191107;0000;15;;;
191108;0000;19;;;
191109;0000;12;;;
191110;0000;11;;;
191111;0000;13;;;
191112;0000;7;;;
191113;0000;8;;;
191114;0000;11;;;
191115;0000;11;;;
191116;0000;14;;;
191117;0000;16;;;
191118;0000;11;;;
191119;0000;16;;;
191120;0000;17;;;
191121;0000;15;;;
191122;0000;23;;;
191123;0000;24;;;
191124;0000;9;;;
191125;0000;16;;;
191126;0000;15;;;
191127;0000;13;;;
191128;0000;14;;;
191129;0000;13;;;
191130;0000;17;;;
191201;0000;15;;;
191202;0000;13;;;
191203;0000;14;;;
191204;0000;10;;;
191205;0000;12;;;
191206;0000;16;;;
191207;0000;9;;;
191208;0000;6;;;
191209;0000;7;;;
191210;0000;14;;;
191211;0000;13;;;
191212;0000;12;;;
191213;0000;10;;;
191214;0000;10;;;
191215;0000;9;;;
191216;0000;11;;;
191217;0000;12;;;
191218;0000;14;;;
191219;0000;13;;;
191220;0000;12;;;
191221;0000;9;;;
191222;0000;16;;;
191223;0000;13;;;
191224;0000;15;;;
191225;0000;9;;;
191226;0000;15;;;
191227;0000;8;;;
191228;0000;15;;;
191229;0000;13;;;
191230;0000;9;;;
191231;0000;21;;;
200101;0000;14;;;
200102;0000;6;;;
200103;0000;5;;;
200104;0000;7;;;
200105;0000;8;;;
200106;0000;10;;;
200107;0000;14;;;
200108;0000;16;;;
200109;0000;14;;;
200110;0000;10;;;
200111;0000;8;;;
200112;0000;5;;;
200113;0000;7;;;
200114;0000;11;;;
200115;0000;9;;;
200116;0000;9;;;
200117;0000;6;;;
200118;0000;7;;;
200119;0000;5;;;
200120;0000;5;;;
200121;0000;;;4;
200122;0000;;;;
200123;0000;;;;
200124;0000;;;7;
200125;0000;5;;;
200126;0000;6;;;
200127;0000;7;;;
200128;0000;10;;;
200129;0000;10;;;
200130;0000;5;;;
200131;0000;5;;;
200201;0000;10;;;
200202;0000;10;;;
200203;0000;13;;;
200204;0000;15;;;
200205;0000;23;;;
200206;0000;28;;;
200207;0000;27;;;
200208;0000;22;;;
200209;0000;13;;;
200210;0000;7;;;
200211;0000;6;;;
200212;0000;7;;;
200213;0000;9;;;
200214;0000;9;;;
200215;0000;11;;;
200216;0000;9;;;
200217;0000;11;;;
200218;0000;12;;;
200219;0000;12;;;
200220;0000;16;;;
200221;0000;26;;;
200222;0000;17;;;
200223;0000;5;;;
200224;0000;8;;;
200225;0000;9;;;
200226;0000;10;;;
200227;0000;7;;;
200228;0000;10;;;
200229;0000;7;;;
200301;0000;4;;;
200302;0000;5;;;
200303;0000;13;;;
200304;0000;9;;;
200305;0000;12;;;
200306;0000;11;;;
200307;0000;9;;;
200308;0000;9;;;
200309;0000;21;;;
200310;0000;;;;
200311;0000;10;;;
200312;0000;32;;;
200313;0000;16;;;
200314;0000;12;;;
200315;0000;12;;;
200316;0000;11;;;
200317;0000;18;;;
200318;0000;9;;;
200319;0000;12;;;
200320;0000;10;;;
200321;0000;16;;;
200322;0000;18;;;
200323;0000;14;;;
200324;0000;19;;;
200325;0000;23;;;
200326;0000;13;;;
200327;0000;14;;;
200328;0000;27;;;
200329;0000;36;;;
200330;0000;50;;;
200331;0000;28;;;
200401;0000;27;;;
200402;0000;31;;;
200403;0000;17;;;
200404;0000;12;;;
200405;0000;31;;;
200406;0000;38;;;
200407;0000;47;;;
200408;0000;78;;;
200409;0000;31;;;
200410;0000;23;;;
200411;0000;17;;;
200412;0000;25;;;
200413;0000;41;;;
200414;0000;40;;;
200415;0000;53;;;
200416;0000;36;;;
200417;0000;31;;;
200418;0000;44;;;
200419;0000;26;;;
200420;0000;40;;;
200421;0000;58;;;
200422;0000;149;;;
200423;0000;92;;;
200424;0000;61;;;
200425;0000;46;;;
200426;0000;83;;;
200427;0000;86;;;
200428;0000;74;;;
200429;0000;43;;;
200430;0000;62;;;
200501;0000;105;;;
200502;0000;97;;;
200503;0000;87;;;
200504;0000;94;;;
200505;0000;81;;;
200506;0000;44;;;
200507;0000;40;;;
200508;0000;75;;;
200509;0000;38;;;
200510;0000;45;;;
200511;0000;21;;;
200512;0000;88;;;
200513;0000;60;;;
200514;0000;62;;;
200515;0000;35;;;
200516;0000;34;;;
200517;0000;58;;;
200518;0000;32;;;
200519;0000;136;;;
200520;0000;119;;;
200521;0000;125;;;
200522;0000;68;;;
200523;0000;58;;;
200524;0000;44;;;
200525;0000;82;;;
200526;0000;55;;;
200527;0000;44;;;
200528;0000;105;;;
200529;0000;81;;;
200530;0000;55;;;
200531;0000;81;;;
200601;0000;43;;;
200602;0000;63;;;
200603;0000;44;;;
200604;0000;27;;;
200605;0000;77;;;
200606;0000;65;;;
200607;0000;55;;;
200608;0000;30;;;
200609;0000;36;;;
200610;0000;41;;;
200611;0000;74;;;
200612;0000;85;;;
200613;0000;96;;;
200614;0000;166;;;
200615;0000;275;;;
200616;0000;232;;;
200617;0000;151;;;
200618;0000;79;;;
200619;0000;38;;;
200620;0000;58;;;
200621;0000;71;;;
200622;0000;97;;;
200623;0000;182;;;
200624;0000;110;;;
200625;0000;89;;;
200626;0000;56;;;
200627;0000;35;;;
200628;0000;27;;;
200629;0000;59;;;
200630;0000;109;;;
200701;0000;95;;;
200702;0000;153;;;
200703;0000;159;;;
200704;0000;143;;;
200705;0000;110;;;
200706;0000;237;;;
200707;0000;175;;;
200708;0000;56;;;
200709;0000;94;;;
200710;0000;54;;;
200711;0000;64;;;
200712;0000;59;;;
200713;0000;63;;;
200714;0000;118;;;
200715;0000;107;;;
200716;0000;102;;;
200717;0000;212;;;
200718;0000;168;;;
200719;0000;200;;;
200720;0000;94;;;
200721;0000;31;;;
200722;0000;48;;;
200723;0000;114;;;
200724;0000;55;;;
200725;0000;110;;;
200726;0000;71;;;
200727;0000;84;;;
200728;0000;68;;;
200729;0000;89;;;
200730;0000;179;;;
200731;0000;183;;;
200801;0000;68;;;
200802;0000;87;;;
200803;0000;53;;;
200804;0000;75;;;
200805;0000;100;;;
200806;0000;46;;;
200807;0000;76;;;
200808;0000;70;;;
200809;0000;61;;;
200810;0000;31;;;
200811;0000;25;;;
200812;0000;19;;;
200813;0000;37;;;
200814;0000;37;;;
200815;0000;17;;;
200816;0000;18;;;
200817;0000;27;;;
200818;0000;85;;;
200819;0000;46;;;
200820;0000;20;;;
200821;0000;23;;;
200822;0000;22;;;
200823;0000;28;;;
200824;0000;48;;;
200825;0000;57;;;
200826;0000;45;;;
200827;0000;33;;;
200828;0000;33;;;
200829;0000;18;;;
200830;0000;27;;;
200831;0000;98;;;
200901;0000;129;;;
200902;0000;59;;;
200903;0000;26;;;
200904;0000;42;;;
200905;0000;45;;;
200906;0000;60;;;
200907;0000;69;;;
200908;0000;30;;;
200909;0000;38;;;
200910;0000;31;;;
200911;0000;24;;;
200912;0000;27;;;
200913;0000;20;;;
200914;0000;12;;;
200915;0000;37;;;
200916;0000;34;;;
200917;0000;17;;;
200918;0000;23;;;
200919;0000;29;;;
200920;0000;75;;;
200921;0000;36;;;
200922;0000;18;;;
200923;0000;23;;;
200924;0000;16;;;
200925;0000;15;;;
200926;0000;17;;;
200927;0000;15;;;
200928;0000;16;;;
200929;0000;26;;;
200930;0000;14;;;
201001;0000;28;;;
201002;0000;38;;;
201003;0000;52;;;
201004;0000;18;;;
201005;0000;14;;;
201006;0000;18;;;
201007;0000;13;;;
201008;0000;14;;;
201009;0000;14;;;
201010;0000;13;;;
201011;0000;15;;;
201012;0000;10;;;
201013;0000;12;;;
201014;0000;19;;;
201015;0000;17;;;
201016;0000;13;;;
201017;0000;13;;;
201018;0000;14;;;
201019;0000;19;;;
201020;0000;23;;;
201021;0000;22;;;
201022;0000;37;;;
201023;0000;26;;;
201024;0000;15;;;
201025;0000;11;;;
201026;0000;13;;;
201027;0000;17;;;
201028;0000;19;;;
201029;0000;17;;;
201030;0000;10;;;
201031;0000;16;;;
201101;0000;10;;;
201102;0000;14;;;
201103;0000;8;;;
201104;0000;11;;;
201105;0000;11;;;
201106;0000;10;;;
201107;0000;10;;;
201108;0000;8;;;
201109;0000;8;;;
201110;0000;9;;;
201111;0000;9;;;
201112;0000;8;;;
201113;0000;8;;;
201114;0000;8;;;
201115;0000;10;;;
201116;0000;7;;;
201117;0000;7;;;
201118;0000;9;;;
201119;0000;8;;;
201120;0000;7;;;
201121;0000;11;;;
201122;0000;10;;;
201123;0000;12;;;
201124;0000;11;;;
201125;0000;13;;;
201126;0000;11;;;
201127;0000;12;;;
201128;0000;12;;;
201129;0000;9;;;
201130;0000;8;;;
201201;0000;8;;;
201202;0000;9;;;
201203;0000;13;;;
201204;0000;9;;;
201205;0000;7;;;
201206;0000;4;;;
201207;0000;5;;;
201208;0000;7;;;
201209;0000;9;;;
201210;0000;9;;;
201211;0000;10;;;
201212;0000;10;;;
201213;0000;12;;;
201214;0000;11;;;
201215;0000;11;;;
201216;0000;10;;;
201217;0000;7;;;
201218;0000;8;;;
201219;0000;9;;;
201220;0000;5;;;
201221;0000;10;;;
201222;0000;10;;;
201223;0000;9;;;
201224;0000;12;;;
201225;0000;12;;;
201226;0000;5;;;
201227;0000;4;;;
201228;0000;7;;;
201229;0000;13;;;
201230;0000;9;;;
201231;0000;14;;;
210101;0000;9;;;
210102;0000;9;;;
210103;0000;9;;;
210104;0000;9;;;
210105;0000;6;;;
210106;0000;6;;;
210107;0000;8;;;
210108;0000;6;;;
210109;0000;12;;;
210110;0000;16;;;
210111;0000;11;;;
210112;0000;11;;;
210113;0000;10;;;
210114;0000;8;;;
210115;0000;14;;;
210116;0000;9;;;
210117;0000;5;;;
210118;0000;8;;;
210119;0000;4;;;
210120;0000;6;;;
210121;0000;5;;;
210122;0000;;;5;
210123;0000;;;5;
210124;0000;;;5;
210125;0000;;;6;
210126;0000;9;;;
210127;0000;11;;;
210128;0000;10;;;
210129;0000;9;;;
210130;0000;18;;;
210131;0000;9;;;
210201;0000;4;;;
210202;0000;5;;;
210203;0000;6;;;
210204;0000;6;;;
210205;0000;6;;;
210206;0000;14;;;
210207;0000;9;;;
210208;0000;8;;;
210209;0000;8;;;
210210;0000;9;;;
210211;0000;6;;;
210212;0000;8;;;
210213;0000;5;;;
210214;0000;7;;;
210215;0000;9;;;
210216;0000;4;;;
210217;0000;6;;;
210218;0000;10;;;
210219;0000;11;;;
210220;0000;7;;;
210221;0000;9;;;
210222;0000;8;;;
210223;0000;6;;;
210224;0000;5;;;
210225;0000;4;;;
210226;0000;7;;;
210227;0000;6;;;
210228;0000;8;;;
210301;0000;5;;;
210302;0000;11;;;
210303;0000;11;;;
210304;0000;11;;;
210305;0000;7;;;
210306;0000;4;;;
210307;0000;10;;;
210308;0000;13;;;
210309;0000;22;;;
210310;0000;16;;;
210311;0000;11;;;
210312;0000;9;;;
210313;0000;10;;;
210314;0000;20;;;
210315;0000;9;;;
210316;0000;20;;;
210317;0000;50;;;
210318;0000;29;;;
210319;0000;12;;;
210320;0000;11;;;
210321;0000;12;;;
210322;0000;11;;;
210323;0000;12;;;
210324;0000;19;;;
210325;0000;21;;;
210326;0000;14;;;
210327;0000;11;;;
210328;0000;12;;;
210329;0000;15;;;
210330;0000;7;;;
210331;0000;15;;;
210401;0000;23;;;
210402;0000;18;;;
210403;0000;13;;;
210404;0000;21;;;
210405;0000;16;;;
210406;0000;17;;;
210407;0000;21;;;
210408;0000;23;;;
210409;0000;43;;;
210410;0000;24;;;
210411;0000;18;;;
210412;0000;17;;;
210413;0000;21;;;
210414;0000;13;;;
210415;0000;10;;;
210416;0000;15;;;
210417;0000;48;;;
210418;0000;53;;;
210419;0000;31;;;
210420;0000;42;;;
210421;0000;44;;;
210422;0000;58;;;
210423;0000;36;;;
210424;0000;50;;;
210425;0000;28;;;
210426;0000;22;;;
210427;0000;25;;;
210428;0000;25;;;
210429;0000;36;;;
210430;0000;42;;;
210501;0000;47;;;
210502;0000;18;;;
210503;0000;48;;;
210504;0000;59;;;
210505;0000;137;;;
210506;0000;278;;;
210507;0000;242;;;
210508;0000;42;;;
210509;0000;36;;;
210510;0000;80;;;
210511;0000;60;;;
210512;0000;25;;;
210513;0000;57;;;
210514;0000;116;;;
210515;0000;77;;;
210516;0000;129;;;
210517;0000;127;;;
210518;0000;238;;;
210519;0000;182;;;
210520;0000;128;;;
210521;0000;110;;;
210522;0000;51;;;
210523;0000;42;;;
210524;0000;22;;;
210525;0000;;;;
210526;0000;47;;;
210527;0000;55;;;
210528;0000;51;;;
210529;0000;35;;;
210530;0000;60;;;
210531;0000;40;;;
210601;0000;26;;;
210602;0000;51;;;
210603;0000;41;;;
210604;0000;30;;;
210605;0000;28;;;
210606;0000;38;;;
210607;0000;96;;;
210608;0000;55;;;
210609;0000;50;;;
210610;0000;59;;;
210611;0000;52;;;
210612;0000;45;;;
210613;0000;66;;;
210614;0000;59;;;
210615;0000;221;;;
210616;0000;340;;;
210617;0000;415;;;
210618;0000;271;;;
210619;0000;92;;;
210620;0000;164;;;
210621;0000;169;;;
210622;0000;187;;;
210623;0000;129;;;
210624;0000;57;;;
210625;0000;68;;;
210626;0000;94;;;
210627;0000;185;;;
210628;0000;265;;;
210629;0000;303;;;
210630;0000;118;;;
210701;0000;33;;;
210702;0000;40;;;
210703;0000;20;;;
210704;0000;41;;;
210705;0000;53;;;
210706;0000;60;;;
210707;0000;71;;;
210708;0000;97;;;
210709;0000;78;;;
210710;0000;24;;;
210711;0000;15;;;
210712;0000;26;;;
210713;0000;43;;;
210714;0000;40;;;
210715;0000;32;;;
210716;0000;31;;;
210717;0000;41;;;
210718;0000;47;;;
210719;0000;38;;;
210720;0000;44;;;
210721;0000;41;;;
210722;0000;31;;;
210723;0000;35;;;
210724;0000;78;;;
210725;0000;45;;;
210726;0000;45;;;
210727;0000;43;;;
210728;0000;29;;;
210729;0000;28;;;
210730;0000;54;;;
210731;0000;51;;;
210801;0000;27;;;
210802;0000;35;;;
210803;0000;97;;;
210804;0000;257;;;
210805;0000;81;;;
210806;0000;35;;;
210807;0000;27;;;
210808;0000;36;;;
210809;0000;43;;;
210810;0000;72;;;
210811;0000;73;;;
210812;0000;93;;;
210813;0000;44;;;
210814;0000;38;;;
210815;0000;77;;;
210816;0000;64;;;
210817;0000;40;;;
210818;0000;62;;;
210819;0000;79;;;
210820;0000;69;;;
210821;0000;81;;;
210822;0000;46;;;
210823;0000;33;;;
210824;0000;23;;;
210825;0000;26;;;
210826;0000;58;;;
210827;0000;59;;;
210828;0000;28;;;
210829;0000;78;;;
210830;0000;69;;;
210831;0000;35;;;
210901;0000;60;;;
210902;0000;105;;;
210903;0000;63;;;
210904;0000;48;;;
210905;0000;72;;;
210906;0000;99;;;
210907;0000;54;;;
210908;0000;26;;;
210909;0000;36;;;
210910;0000;47;;;
210911;0000;28;;;
210912;0000;19;;;
210913;0000;21;;;
210914;0000;14;;;
210915;0000;19;;;
210916;0000;29;;;
210917;0000;21;;;
210918;0000;26;;;
210919;0000;30;;;
210920;0000;22;;;
210921;0000;30;;;
210922;0000;17;;;
210923;0000;20;;;
210924;0000;17;;;
210925;0000;20;;;
210926;0000;19;;;
210927;0000;18;;;
210928;0000;16;;;
210929;0000;24;;;
210930;0000;17;;;
211001;0000;38;;;
211002;0000;25;;;
211003;0000;12;;;
211004;0000;18;;;
211005;0000;25;;;
211006;0000;17;;;
211007;0000;32;;;
211008;0000;15;;;
211009;0000;12;;;
211010;0000;13;;;
211011;0000;20;;;
211012;0000;27;;;
211013;0000;22;;;
211014;0000;18;;;
211015;0000;11;;;
211016;0000;10;;;
211017;0000;15;;;
211018;0000;10;;;
211019;0000;12;;;
211020;0000;10;;;
211021;0000;16;;;
211022;0000;17;;;
211023;0000;12;;;
211024;0000;12;;;
211025;0000;13;;;
211026;0000;12;;;
211027;0000;13;;;
211028;0000;10;;;
211029;0000;17;;;
211030;0000;17;;;
211031;0000;8;;;
211101;0000;18;;;
211102;0000;11;;;
211103;0000;16;;;
211104;0000;14;;;
211105;0000;12;;;
211106;0000;11;;;
211107;0000;13;;;
211108;0000;18;;;
211109;0000;12;;;
211110;0000;13;;;
211111;0000;17;;;
211112;0000;13;;;
211113;0000;9;;;
211114;0000;15;;;
211115;0000;21;;;
211116;0000;13;;;
211117;0000;8;;;
211118;0000;7;;;
211119;0000;7;;;
211120;0000;8;;;
211121;0000;8;;;
211122;0000;5;;;
211123;0000;4;;;
211124;0000;8;;;
211125;0000;7;;;
211126;0000;12;;;
211127;0000;12;;;
211128;0000;6;;;
211129;0000;12;;;
211130;0000;8;;;
211201;0000;9;;;
211202;0000;10;;;
211203;0000;7;;;
211204;0000;7;;;
211205;0000;5;;;
211206;0000;6;;;
211207;0000;4;;;
211208;0000;12;;;
211209;0000;6;;;
211210;0000;5;;;
211211;0000;6;;;
211212;0000;5;;;
211213;0000;8;;;
211214;0000;7;;;
211215;0000;5;;;
211216;0000;3;;;
211217;0000;6;;;
211218;0000;7;;;
211219;0000;3;;;
211220;0000;4;;;
211221;0000;4;;;
211222;0000;6;;;
211223;0000;4;;;
211224;0000;4;;;
211225;0000;3;;;
211226;0000;2;;;
211227;0000;3;;;
211228;0000;3;;;
211229;0000;3;;;
211230;0000;5;;;
211231;0000;9;;;
220101;0000;10;;;
220102;0000;9;;;
220103;0000;9;;;
220104;0000;6;;;
220105;0000;3;;;
220106;0000;3;;;
220107;0000;3;;;
220108;0000;4;;;
220109;0000;4;;;
220110;0000;3;;;
220111;0000;3;;;
220112;0000;2;;;
220113;0000;4;;;
220114;0000;2;;;
220115;0000;6;;;
220116;0000;6;;;
220117;0000;11;;;
220118;0000;9;;;
220119;0000;8;;;
220120;0000;8;;;
220121;0000;5;;;
220122;0000;7;;;
220123;0000;5;;;
220124;0000;4;;;
220125;0000;;;10;
220126;0000;;;5;
220127;0000;;;5;
220128;0000;;;5;
220129;0000;5;;;
220130;0000;6;;;
220131;0000;5;;;
220201;0000;4;;;
220202;0000;2;;;
220203;0000;3;;;
220204;0000;5;;;
220205;0000;4;;;
220206;0000;4;;;
220207;0000;3;;;
220208;0000;6;;;
220209;0000;5;;;
220210;0000;7;;;
220211;0000;5;;;
220212;0000;3;;;
220213;0000;3;;;
220214;0000;6;;;
220215;0000;7;;;
220216;0000;8;;;
220217;0000;5;;;
220218;0000;3;;;
220219;0000;5;;;
220220;0000;10;;;
220221;0000;6;;;
220222;0000;17;;;
220223;0000;10;;;
220224;0000;6;;;
220225;0000;8;;;
220226;0000;10;;;
220227;0000;8;;;
220228;0000;9;;;
220301;0000;5;;;
220302;0000;5;;;
220303;0000;8;;;
220304;0000;12;;;
220305;0000;13;;;
220306;0000;22;;;
220307;0000;17;;;
220308;0000;26;;;
220309;0000;14;;;
220310;0000;14;;;
220311;0000;10;;;
220312;0000;16;;;
220313;0000;8;;;
220314;0000;12;;;
220315;0000;10;;;
220316;0000;12;;;
220317;0000;12;;;
220318;0000;24;;;
220319;0000;49;;;
220320;0000;30;;;
220321;0000;11;;;
220322;0000;13;;;
220323;0000;17;;;
220324;0000;15;;;
220325;0000;16;;;
220326;0000;21;;;
220327;0000;21;;;
220328;0000;21;;;
220329;0000;33;;;
220330;0000;40;;;
220331;0000;16;;;
220401;0000;14;;;
220402;0000;21;;;
220403;0000;9;;;
220404;0000;9;;;
220405;0000;18;;;
220406;0000;24;;;
220407;0000;41;;;
220408;0000;46;;;
220409;0000;32;;;
220410;0000;11;;;
220411;0000;25;;;
220412;0000;20;;;
220413;0000;10;;;
220414;0000;30;;;
220415;0000;22;;;
220416;0000;32;;;
220417;0000;53;;;
220418;0000;20;;;
220419;0000;16;;;
220420;0000;17;;;
220421;0000;43;;;
220422;0000;32;;;
220423;0000;28;;;
220424;0000;28;;;
220425;0000;41;;;
220426;0000;27;;;
220427;0000;105;;;
220428;0000;75;;;
220429;0000;54;;;
220430;0000;24;;;
220501;0000;39;;;
220502;0000;19;;;
220503;0000;30;;;
220504;0000;29;;;
220505;0000;31;;;
220506;0000;49;;;
220507;0000;31;;;
220508;0000;17;;;
220509;0000;26;;;
220510;0000;68;;;
220511;0000;124;;;
220512;0000;73;;;
220513;0000;46;;;
220514;0000;89;;;
220515;0000;242;;;
220516;0000;332;;;
220517;0000;322;;;
220518;0000;341;;;
220519;0000;279;;;
220520;0000;172;;;
220521;0000;61;;;
220522;0000;33;;;
220523;0000;34;;;
220524;0000;50;;;
220525;0000;52;;;
220526;0000;47;;;
220527;0000;62;;;
220528;0000;65;;;
220529;0000;131;;;
220530;0000;155;;;
220531;0000;116;;;
220601;0000;220;;;
220602;0000;245;;;
220603;0000;174;;;
220604;0000;51;;;
220605;0000;54;;;
220606;0000;72;;;
220607;0000;43;;;
220608;0000;77;;;
220609;0000;57;;;
220610;0000;81;;;
220611;0000;358;;;
220612;0000;258;;;
220613;0000;129;;;
220614;0000;176;;;
220615;0000;75;;;
220616;0000;31;;;
220617;0000;23;;;
220618;0000;46;;;
220619;0000;49;;;
220620;0000;132;;;
220621;0000;259;;;
220622;0000;287;;;
220623;0000;308;;;
220624;0000;342;;;
220625;0000;279;;;
220626;0000;87;;;
220627;0000;57;;;
220628;0000;66;;;
220629;0000;59;;;
220630;0000;66;;;
220701;0000;88;;;
220702;0000;87;;;
220703;0000;91;;;
220704;0000;60;;;
220705;0000;82;;;
220706;0000;93;;;
220707;0000;109;;;
220708;0000;157;;;
220709;0000;96;;;
220710;0000;41;;;
220711;0000;93;;;
220712;0000;69;;;
220713;0000;133;;;
220714;0000;74;;;
220715;0000;70;;;
220716;0000;67;;;
220717;0000;44;;;
220718;0000;15;;;
220719;0000;25;;;
220720;0000;33;;;
220721;0000;57;;;
220722;0000;112;;;
220723;0000;110;;;
220724;0000;95;;;
220725;0000;146;;;
220726;0000;101;;;
220727;0000;64;;;
220728;0000;16;;;
220729;0000;29;;;
220730;0000;62;;;
220731;0000;53;;;
220801;0000;37;;;
220802;0000;45;;;
220803;0000;64;;;
220804;0000;46;;;
220805;0000;151;;;
220806;0000;81;;;
220807;0000;31;;;
220808;0000;57;;;
220809;0000;22;;;
220810;0000;27;;;
220811;0000;42;;;
220812;0000;26;;;
220813;0000;65;;;
220814;0000;35;;;
220815;0000;31;;;
220816;0000;31;;;
220817;0000;36;;;
220818;0000;15;;;
220819;0000;20;;;
220820;0000;69;;;
220821;0000;44;;;
220822;0000;27;;;
220823;0000;34;;;
220824;0000;17;;;
220825;0000;26;;;
220826;0000;21;;;
220827;0000;37;;;
220828;0000;59;;;
220829;0000;100;;;
220830;0000;27;;;
220831;0000;30;;;
220901;0000;16;;;
220902;0000;10;;;
220903;0000;9;;;
220904;0000;10;;;
220905;0000;26;;;
220906;0000;67;;;
220907;0000;45;;;
220908;0000;49;;;
220909;0000;17;;;
220910;0000;22;;;
220911;0000;31;;;
220912;0000;39;;;
220913;0000;34;;;
220914;0000;59;;;
220915;0000;45;;;
220916;0000;60;;;
220917;0000;34;;;
220918;0000;42;;;
220919;0000;45;;;
220920;0000;101;;;
220921;0000;43;;;
220922;0000;47;;;
220923;0000;28;;;
220924;0000;15;;;
220925;0000;17;;;
220926;0000;14;;;
220927;0000;14;;;
220928;0000;19;;;
220929;0000;25;;;
220930;0000;29;;;
221001;0000;51;;;
221002;0000;84;;;
221003;0000;48;;;
221004;0000;14;;;
221005;0000;13;;;
221006;0000;12;;;
221007;0000;22;;;
221008;0000;23;;;
221009;0000;13;;;
221010;0000;10;;;
221011;0000;11;;;
221012;0000;14;;;
221013;0000;17;;;
221014;0000;15;;;
221015;0000;14;;;
221016;0000;44;;;
221017;0000;31;;;
221018;0000;14;;;
221019;0000;9;;;
221020;0000;11;;;
221021;0000;16;;;
221022;0000;26;;;
221023;0000;16;;;
221024;0000;11;;;
221025;0000;18;;;
221026;0000;9;;;
221027;0000;17;;;
221028;0000;20;;;
221029;0000;17;;;
221030;0000;28;;;
221031;0000;10;;;
221101;0000;15;;;
221102;0000;31;;;
221103;0000;24;;;
221104;0000;14;;;
221105;0000;9;;;
221106;0000;11;;;
221107;0000;13;;;
221108;0000;7;;;
221109;0000;8;;;
221110;0000;9;;;
221111;0000;11;;;
221112;0000;7;;;
221113;0000;6;;;
221114;0000;11;;;
221115;0000;10;;;
221116;0000;11;;;
221117;0000;15;;;
221118;0000;9;;;
221119;0000;16;;;
221120;0000;16;;;
221121;0000;8;;;
221122;0000;5;;;
221123;0000;10;;;
221124;0000;11;;;
221125;0000;10;;;
221126;0000;8;;;
221127;0000;6;;;
221128;0000;6;;;
221129;0000;4;;;
221130;0000;7;;;
221201;0000;6;;;
221202;0000;8;;;
221203;0000;10;;;
221204;0000;10;;;
221205;0000;14;;;
221206;0000;10;;;
221207;0000;11;;;
221208;0000;10;;;
221209;0000;13;;;
221210;0000;20;;;
221211;0000;9;;;
221212;0000;6;;;
221213;0000;9;;;
221214;0000;7;;;
221215;0000;8;;;
221216;0000;5;;;
221217;0000;6;;;
221218;0000;5;;;
221219;0000;10;;;
221220;0000;9;;;
221221;0000;6;;;
221222;0000;7;;;
221223;0000;10;;;
221224;0000;7;;;
221225;0000;4;;;
221226;0000;4;;;
221227;0000;6;;;
221228;0000;6;;;
221229;0000;4;;;
221230;0000;5;;;
221231;0000;7;;;
230101;0000;6;;;
230102;0000;5;;;
230103;0000;3;;;
230104;0000;5;;;
230105;0000;2;;;
230106;0000;3;;;
230107;0000;5;;;
230108;0000;6;;;
230109;0000;5;;;
230110;0000;17;;;
230111;0000;8;;;
230112;0000;7;;;
230113;0000;5;;;
230114;0000;8;;;
230115;0000;5;;;
230116;0000;5;;;
230117;0000;5;;;
230118;0000;7;;;
230119;0000;4;;;
230120;0000;3;;;
230121;0000;2;;;
230122;0000;4;;;
230123;0000;6;;;
230124;0000;;;4;
230125;0000;;;4;
230126;0000;;;4;
230127;0000;;;5;
230128;0000;3;;;
230129;0000;3;;;
230130;0000;4;;;
230131;0000;6;;;
230201;0000;4;;;
230202;0000;4;;;
230203;0000;4;;;
230204;0000;4;;;
230205;0000;5;;;
230206;0000;7;;;
230207;0000;4;;;
230208;0000;3;;;
230209;0000;5;;;
230210;0000;7;;;
230211;0000;8;;;
230212;0000;6;;;
230213;0000;14;;;
230214;0000;9;;;
230215;0000;;;11;
230216;0000;20;;;
230217;0000;11;;;
230218;0000;5;;;
230219;0000;9;;;
230220;0000;7;;;
230221;0000;6;;;
230222;0000;5;;;
230223;0000;5;;;
230224;0000;9;;;
230225;0000;10;;;
230226;0000;7;;;
230227;0000;4;;;
230228;0000;;;;
230301;0000;;;;
230302;0000;6;;;
230303;0000;10;;;
230304;0000;15;;;
230305;0000;9;;;
