FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190420;0000;0,33;;;
190421;0000;0,74;;;
190422;0000;0,78;;;
190423;0000;1,48;;;
190424;0000;3,14;;;
190425;0000;3,45;;;
190426;0000;1,4;;;
190427;0000;1,18;;;
190428;0000;0,51;;;
190429;0000;0,41;;;
190430;0000;0,51;;;
190501;0000;1,06;;;
190502;0000;0,85;;;
190503;0000;1,91;;;
190504;0000;1,32;;;
190505;0000;0,64;;;
190506;0000;0,96;;;
190507;0000;1,24;;;
190508;0000;2,19;;;
190509;0000;0,9;;;
190510;0000;0,61;;;
190511;0000;0,31;;;
190512;0000;0,41;;;
190513;0000;1,01;;;
190514;0000;1,41;;;
190515;0000;1,36;;;
190516;0000;1,67;;;
190517;0000;1,21;;;
190518;0000;0,6;;;
190519;0000;0,88;;;
190520;0000;0,63;;;
190521;0000;0,44;;;
190522;0000;0,57;;;
190523;0000;0,65;;;
190524;0000;0,74;;;
190525;0000;0,73;;;
190526;0000;0,98;;;
190527;0000;1,51;;;
190528;0000;2,11;;;
190529;0000;2,14;;;
190530;0000;1,75;;;
190531;0000;1,96;;;
190601;0000;2,63;;;
190602;0000;1,68;;;
190603;0000;2,54;;;
190604;0000;1,96;;;
190605;0000;1,62;;;
190606;0000;0,76;;;
190607;0000;0,55;;;
190608;0000;1,07;;;
190609;0000;0,84;;;
190610;0000;0,88;;;
190611;0000;1,03;;;
190612;0000;2,01;;;
190613;0000;1,19;;;
190614;0000;1,39;;;
190615;0000;1,37;;;
190616;0000;1,25;;;
190617;0000;1,65;;;
190618;0000;1,63;;;
190619;0000;1,36;;;
190620;0000;2,77;;;
190621;0000;1,48;;;
190622;0000;0,93;;;
190623;0000;1,17;;;
190624;0000;0,84;;;
190625;0000;0,93;;;
190626;0000;1,13;;;
190627;0000;2,04;;;
190628;0000;2,27;;;
190629;0000;1,54;;;
190630;0000;1,48;;;
190701;0000;1,12;;;
190702;0000;1,55;;;
190703;0000;1,94;;;
190704;0000;3,23;;;
190705;0000;0,78;;;
190706;0000;2,46;;;
190707;0000;4,25;;;
190708;0000;2,82;;;
190709;0000;3,62;;;
190710;0000;2,67;;;
190711;0000;3,08;;;
190712;0000;3,32;;;
190713;0000;3,01;;;
190714;0000;1,85;;;
190715;0000;1,06;;;
190716;0000;1,74;;;
190717;0000;1,77;;;
190718;0000;1,15;;;
190719;0000;0,99;;;
190720;0000;1,39;;;
190721;0000;1,22;;;
190722;0000;0,95;;;
190723;0000;0,94;;;
190724;0000;0,93;;;
190725;0000;1,59;;;
190726;0000;0,81;;;
190727;0000;1,26;;;
190728;0000;2,14;;;
190729;0000;2,57;;;
190730;0000;1,4;;;
190731;0000;1,33;;;
190801;0000;1,07;;;
190802;0000;0,81;;;
190803;0000;0,65;;;
190804;0000;0,87;;;
190805;0000;1,61;;;
190806;0000;0,71;;;
190807;0000;1,23;;;
190808;0000;1,36;;;
190809;0000;0,75;;;
190810;0000;1,71;;;
190811;0000;1,28;;;
190812;0000;;;;
190813;0000;;;;
190814;0000;2,38;;;
190815;0000;1,83;;;
190816;0000;1,99;;;
190817;0000;1,62;;;
190818;0000;2,29;;;
190819;0000;3,32;;;
190820;0000;1,01;;;
190821;0000;1,34;;;
190822;0000;2,01;;;
190823;0000;2,25;;;
190824;0000;1,73;;;
190825;0000;1,84;;;
190826;0000;1,13;;;
190827;0000;1,3;;;
190828;0000;0,68;;;
190829;0000;0,45;;;
190830;0000;0,42;;;
190831;0000;0,87;;;
190901;0000;0,7;;;
190902;0000;1,15;;;
190903;0000;0,55;;;
190904;0000;0,68;;;
190905;0000;0,94;;;
190906;0000;2,14;;;
190907;0000;1,52;;;
190908;0000;0,64;;;
190909;0000;1,59;;;
190910;0000;1,62;;;
190911;0000;0,55;;;
190912;0000;0,67;;;
190913;0000;0,85;;;
190914;0000;0,44;;;
190915;0000;0,49;;;
190916;0000;0,3;;;
190917;0000;0,32;;;
190918;0000;0,42;;;
190919;0000;0,3;;;
190920;0000;0,35;;;
190921;0000;0,42;;;
190922;0000;0,47;;;
190923;0000;0,33;;;
190924;0000;0,39;;;
190925;0000;0,52;;;
190926;0000;;;;
190927;0000;;;;
190928;0000;0,68;;;
190929;0000;0,63;;;
190930;0000;0,76;;;
191001;0000;1;;;
191002;0000;1;;;
191003;0000;0,68;;;
191004;0000;0,48;;;
191005;0000;0,57;;;
191006;0000;0,68;;;
191007;0000;0,46;;;
191008;0000;0,45;;;
191009;0000;0,47;;;
191010;0000;0,9;;;
191011;0000;0,69;;;
191012;0000;0,41;;;
191013;0000;0,49;;;
191014;0000;0,79;;;
191015;0000;0,6;;;
191016;0000;0,75;;;
191017;0000;0,41;;;
191018;0000;0,52;;;
191019;0000;0,45;;;
191020;0000;0,52;;;
191021;0000;0,71;;;
191022;0000;0,6;;;
191023;0000;0,76;;;
191024;0000;0,65;;;
191025;0000;0,58;;;
191026;0000;0,46;;;
191027;0000;0,75;;;
191028;0000;0,96;;;
191029;0000;0,62;;;
191030;0000;0,62;;;
191031;0000;0,66;;;
191101;0000;0,54;;;
191102;0000;0,4;;;
191103;0000;0,51;;;
191104;0000;0,57;;;
191105;0000;0,47;;;
191106;0000;0,51;;;
191107;0000;0,5;;;
191108;0000;0,6;;;
191109;0000;0,5;;;
191110;0000;0,53;;;
191111;0000;0,51;;;
191112;0000;0,39;;;
191113;0000;0,42;;;
191114;0000;0,46;;;
191115;0000;0,62;;;
191116;0000;0,58;;;
191117;0000;0,63;;;
191118;0000;0,54;;;
191119;0000;0,7;;;
191120;0000;0,74;;;
191121;0000;0,75;;;
191122;0000;0,88;;;
191123;0000;0,89;;;
191124;0000;0,64;;;
191125;0000;0,63;;;
191126;0000;0,56;;;
191127;0000;0,57;;;
191128;0000;0,6;;;
191129;0000;0,58;;;
191130;0000;0,65;;;
191201;0000;0,65;;;
191202;0000;0,59;;;
191203;0000;0,59;;;
191204;0000;0,49;;;
191205;0000;0,56;;;
191206;0000;0,88;;;
191207;0000;0,71;;;
191208;0000;0,63;;;
191209;0000;0,61;;;
191210;0000;0,74;;;
191211;0000;0,72;;;
191212;0000;0,77;;;
191213;0000;0,69;;;
191214;0000;0,76;;;
191215;0000;0,89;;;
191216;0000;0,84;;;
191217;0000;0,79;;;
191218;0000;0,76;;;
191219;0000;0,7;;;
191220;0000;0,72;;;
191221;0000;0,67;;;
191222;0000;0,74;;;
191223;0000;0,69;;;
191224;0000;0,73;;;
191225;0000;0,66;;;
191226;0000;0,82;;;
191227;0000;0,82;;;
191228;0000;0,79;;;
191229;0000;0,9;;;
191230;0000;0,77;;;
191231;0000;0,93;;;
200101;0000;0,8;;;
200102;0000;0,58;;;
200103;0000;0,73;;;
200104;0000;0,69;;;
200105;0000;0,7;;;
200106;0000;0,78;;;
200107;0000;0,87;;;
200108;0000;0,87;;;
200109;0000;0,79;;;
200110;0000;0,77;;;
200111;0000;0,74;;;
200112;0000;0,68;;;
200113;0000;0,7;;;
200114;0000;0,76;;;
200115;0000;0,71;;;
200116;0000;0,66;;;
200117;0000;0,7;;;
200118;0000;0,66;;;
200119;0000;0,67;;;
200120;0000;0,71;;;
200121;0000;0,7;;;
200122;0000;0,65;;;
200123;0000;0,67;;;
200124;0000;0,67;;;
200125;0000;0,61;;;
200126;0000;0,56;;;
200127;0000;0,68;;;
200128;0000;0,7;;;
200129;0000;0,65;;;
200130;0000;0,7;;;
200131;0000;0,69;;;
200201;0000;0,77;;;
200202;0000;0,78;;;
200203;0000;0,8;;;
200204;0000;0,82;;;
200205;0000;0,94;;;
200206;0000;1,03;;;
200207;0000;1,14;;;
200208;0000;0,99;;;
200209;0000;0,95;;;
200210;0000;0,77;;;
200211;0000;0,64;;;
200212;0000;0,69;;;
200213;0000;0,65;;;
200214;0000;0,66;;;
200215;0000;0,69;;;
200216;0000;0,69;;;
200217;0000;0,7;;;
200218;0000;0,75;;;
200219;0000;0,69;;;
200220;0000;0,82;;;
200221;0000;1;;;
200222;0000;0,81;;;
200223;0000;0,63;;;
200224;0000;0,71;;;
200225;0000;0,67;;;
200226;0000;0,78;;;
200227;0000;0,67;;;
200228;0000;0,69;;;
200229;0000;0,66;;;
200301;0000;0,64;;;
200302;0000;0,64;;;
200303;0000;0,8;;;
200304;0000;0,81;;;
200305;0000;0,87;;;
200306;0000;0,88;;;
200307;0000;0,86;;;
200308;0000;0,84;;;
200309;0000;;;;
200310;0000;;;;
200311;0000;;;;
200312;0000;;;;
200313;0000;0,45;;;
200314;0000;0,3;;;
200315;0000;0,26;;;
200316;0000;0,29;;;
200317;0000;0,35;;;
200318;0000;0,14;;;
200319;0000;0,24;;;
200320;0000;0,17;;;
200321;0000;0,29;;;
200322;0000;0,28;;;
200323;0000;0,2;;;
200324;0000;0,29;;;
200325;0000;0,42;;;
200326;0000;0,16;;;
200327;0000;0,17;;;
200328;0000;0,35;;;
200329;0000;0,55;;;
200330;0000;0,81;;;
200331;0000;0,4;;;
200401;0000;0,37;;;
200402;0000;0,44;;;
200403;0000;0,18;;;
200404;0000;0,15;;;
200405;0000;0,34;;;
200406;0000;0,48;;;
200407;0000;0,69;;;
200408;0000;1,23;;;
200409;0000;0,38;;;
200410;0000;0,29;;;
200411;0000;0,19;;;
200412;0000;0,3;;;
200413;0000;0,53;;;
200414;0000;0,54;;;
200415;0000;0,74;;;
200416;0000;0,41;;;
200417;0000;0,34;;;
200418;0000;0,45;;;
200419;0000;0,23;;;
200420;0000;0,43;;;
200421;0000;0,76;;;
200422;0000;1,89;;;
200423;0000;1,17;;;
200424;0000;0,69;;;
200425;0000;0,4;;;
200426;0000;0,96;;;
200427;0000;1,02;;;
200428;0000;0,87;;;
200429;0000;0,37;;;
200430;0000;0,6;;;
200501;0000;1,28;;;
200502;0000;1,21;;;
200503;0000;0,95;;;
200504;0000;0,95;;;
200505;0000;0,88;;;
200506;0000;0,38;;;
200507;0000;0,38;;;
200508;0000;0,75;;;
200509;0000;0,28;;;
200510;0000;0,4;;;
200511;0000;0,13;;;
200512;0000;0,86;;;
200513;0000;0,69;;;
200514;0000;0,66;;;
200515;0000;0,28;;;
200516;0000;0,28;;;
200517;0000;0,58;;;
200518;0000;0,28;;;
200519;0000;1,7;;;
200520;0000;1,96;;;
200521;0000;1,89;;;
200522;0000;1,17;;;
200523;0000;0,85;;;
200524;0000;0,63;;;
200525;0000;1,26;;;
200526;0000;0,78;;;
200527;0000;0,71;;;
200528;0000;1,62;;;
200529;0000;1,17;;;
200530;0000;0,75;;;
200531;0000;1,18;;;
200601;0000;0,71;;;
200602;0000;0,92;;;
200603;0000;0,73;;;
200604;0000;0,52;;;
200605;0000;1,2;;;
200606;0000;1;;;
200607;0000;0,96;;;
200608;0000;0,43;;;
200609;0000;0,57;;;
200610;0000;0,64;;;
200611;0000;1,14;;;
200612;0000;1,19;;;
200613;0000;1,4;;;
200614;0000;2,47;;;
200615;0000;3,82;;;
200616;0000;3,66;;;
200617;0000;2,33;;;
200618;0000;1,32;;;
200619;0000;0,58;;;
200620;0000;0,94;;;
200621;0000;1,11;;;
200622;0000;1,43;;;
200623;0000;2,6;;;
200624;0000;1,74;;;
200625;0000;1,3;;;
200626;0000;0,87;;;
200627;0000;0,51;;;
200628;0000;0,36;;;
200629;0000;0,81;;;
200630;0000;1,71;;;
200701;0000;1,19;;;
200702;0000;2,23;;;
200703;0000;2,16;;;
200704;0000;2,27;;;
200705;0000;1,51;;;
200706;0000;3,1;;;
200707;0000;2,58;;;
200708;0000;0,8;;;
200709;0000;1,2;;;
200710;0000;0,75;;;
200711;0000;0,89;;;
200712;0000;0,85;;;
200713;0000;0,89;;;
200714;0000;1,52;;;
200715;0000;1,54;;;
200716;0000;1,36;;;
200717;0000;2,68;;;
200718;0000;2,49;;;
200719;0000;2,65;;;
200720;0000;1,27;;;
200721;0000;0,37;;;
200722;0000;0,64;;;
200723;0000;1,32;;;
200724;0000;0,9;;;
200725;0000;1,77;;;
200726;0000;1,2;;;
200727;0000;1,24;;;
200728;0000;1,19;;;
200729;0000;1,38;;;
200730;0000;2,47;;;
200731;0000;2,77;;;
200801;0000;1,15;;;
200802;0000;1,33;;;
200803;0000;0,95;;;
200804;0000;1,12;;;
200805;0000;1,65;;;
200806;0000;0,65;;;
200807;0000;1,12;;;
200808;0000;1,21;;;
200809;0000;1,03;;;
200810;0000;0,32;;;
200811;0000;0,27;;;
200812;0000;0,22;;;
200813;0000;0,43;;;
200814;0000;0,49;;;
200815;0000;0,17;;;
200816;0000;0,17;;;
200817;0000;0,32;;;
200818;0000;0,98;;;
200819;0000;0,62;;;
200820;0000;0,2;;;
200821;0000;0,22;;;
200822;0000;0,24;;;
200823;0000;0,26;;;
200824;0000;0,49;;;
200825;0000;0,55;;;
200826;0000;0,48;;;
200827;0000;0,33;;;
200828;0000;0,37;;;
200829;0000;0,14;;;
200830;0000;0,28;;;
200831;0000;1,09;;;
200901;0000;1,72;;;
200902;0000;0,8;;;
200903;0000;0,2;;;
200904;0000;0,45;;;
200905;0000;0,49;;;
200906;0000;0,66;;;
200907;0000;0,81;;;
200908;0000;0,28;;;
200909;0000;0,41;;;
200910;0000;0,25;;;
200911;0000;0,15;;;
200912;0000;0,18;;;
200913;0000;0,14;;;
200914;0000;;;;
200915;0000;;;;
200916;0000;0,62;;;
200917;0000;0,32;;;
200918;0000;0,39;;;
200919;0000;0,5;;;
200920;0000;1,1;;;
200921;0000;0,6;;;
200922;0000;0,36;;;
200923;0000;0,56;;;
200924;0000;0,46;;;
200925;0000;0,42;;;
200926;0000;0,52;;;
200927;0000;0,43;;;
200928;0000;0,41;;;
200929;0000;0,6;;;
200930;0000;0,43;;;
201001;0000;0,59;;;
201002;0000;0,79;;;
201003;0000;1,1;;;
201004;0000;0,47;;;
201005;0000;0,4;;;
201006;0000;0,46;;;
201007;0000;0,45;;;
201008;0000;0,44;;;
201009;0000;0,44;;;
201010;0000;0,42;;;
201011;0000;0,4;;;
201012;0000;0,35;;;
201013;0000;0,4;;;
201014;0000;0,42;;;
201015;0000;0,5;;;
201016;0000;0,47;;;
201017;0000;0,47;;;
201018;0000;0,5;;;
201019;0000;0,59;;;
201020;0000;0,54;;;
201021;0000;0,64;;;
201022;0000;0,8;;;
201023;0000;0,64;;;
201024;0000;0,48;;;
201025;0000;0,41;;;
201026;0000;0,45;;;
201027;0000;0,53;;;
201028;0000;0,56;;;
201029;0000;0,41;;;
201030;0000;0,4;;;
201031;0000;0,43;;;
201101;0000;0,36;;;
201102;0000;0,41;;;
201103;0000;0,3;;;
201104;0000;0,38;;;
201105;0000;0,44;;;
201106;0000;0,39;;;
201107;0000;0,35;;;
201108;0000;0,3;;;
201109;0000;0,29;;;
201110;0000;0,27;;;
201111;0000;0,31;;;
201112;0000;0,31;;;
201113;0000;0,34;;;
201114;0000;0,29;;;
201115;0000;0,35;;;
201116;0000;0,28;;;
201117;0000;0,28;;;
201118;0000;0,27;;;
201119;0000;0,29;;;
201120;0000;0,21;;;
201121;0000;0,31;;;
201122;0000;0,34;;;
201123;0000;0,32;;;
201124;0000;0,3;;;
201125;0000;0,29;;;
201126;0000;0,26;;;
201127;0000;0,29;;;
201128;0000;0,28;;;
201129;0000;0,28;;;
201130;0000;0,23;;;
201201;0000;0,26;;;
201202;0000;0,24;;;
201203;0000;0,31;;;
201204;0000;0,18;;;
201205;0000;0,16;;;
201206;0000;0,12;;;
201207;0000;0,13;;;
201208;0000;0,16;;;
201209;0000;0,22;;;
201210;0000;0,22;;;
201211;0000;0,22;;;
201212;0000;0,2;;;
201213;0000;0,26;;;
201214;0000;0,33;;;
201215;0000;0,31;;;
201216;0000;0,39;;;
201217;0000;0,28;;;
201218;0000;0,28;;;
201219;0000;0,28;;;
201220;0000;0,2;;;
201221;0000;0,24;;;
201222;0000;0,29;;;
201223;0000;0,31;;;
201224;0000;0,27;;;
201225;0000;0,29;;;
201226;0000;0,18;;;
201227;0000;0,15;;;
201228;0000;0,18;;;
201229;0000;0,2;;;
201230;0000;0,15;;;
201231;0000;0,21;;;
210101;0000;0,11;;;
210102;0000;0,11;;;
210103;0000;0,12;;;
210104;0000;0,15;;;
210105;0000;0,11;;;
210106;0000;0,11;;;
210107;0000;0,13;;;
210108;0000;0,15;;;
210109;0000;0,24;;;
210110;0000;0,29;;;
210111;0000;0,21;;;
210112;0000;0,19;;;
210113;0000;0,15;;;
210114;0000;0,12;;;
210115;0000;0,22;;;
210116;0000;0,13;;;
210117;0000;0,1;;;
210118;0000;0,14;;;
210119;0000;0,1;;;
210120;0000;0,1;;;
210121;0000;0,1;;;
210122;0000;0,12;;;
210123;0000;0,15;;;
210124;0000;0,11;;;
210125;0000;;;;
210126;0000;0,22;;;
210127;0000;0,23;;;
210128;0000;0,22;;;
210129;0000;0,22;;;
210130;0000;0,37;;;
210131;0000;0,2;;;
210201;0000;0,12;;;
210202;0000;0,12;;;
210203;0000;0,14;;;
210204;0000;0,12;;;
210205;0000;0,13;;;
210206;0000;0,13;;;
210207;0000;0,21;;;
210208;0000;0,22;;;
210209;0000;0,11;;;
210210;0000;0,1;;;
210211;0000;0,11;;;
210212;0000;0,1;;;
210213;0000;0,1;;;
210214;0000;0,11;;;
210215;0000;0,12;;;
210216;0000;0,1;;;
210217;0000;0,1;;;
210218;0000;0,12;;;
210219;0000;0,14;;;
210220;0000;0,1;;;
210221;0000;0,14;;;
210222;0000;0,1;;;
210223;0000;0,12;;;
210224;0000;0,11;;;
210225;0000;0,1;;;
210226;0000;0,12;;;
210227;0000;0,1;;;
210228;0000;0,11;;;
210301;0000;0,11;;;
210302;0000;0,16;;;
210303;0000;;;;
210304;0000;0,18;;;
210305;0000;0,13;;;
210306;0000;0,1;;;
210307;0000;0,12;;;
210308;0000;0,15;;;
210309;0000;;;;
210310;0000;;;;
210311;0000;0,21;;;
210312;0000;0,23;;;
210313;0000;0,22;;;
210314;0000;0,4;;;
210315;0000;0,2;;;
210316;0000;0,41;;;
210317;0000;1,11;;;
210318;0000;0,65;;;
210319;0000;0,3;;;
210320;0000;0,28;;;
210321;0000;0,31;;;
210322;0000;0,22;;;
210323;0000;0,24;;;
210324;0000;0,33;;;
210325;0000;0,43;;;
210326;0000;0,29;;;
210327;0000;0,26;;;
210328;0000;0,28;;;
210329;0000;0,3;;;
210330;0000;0,15;;;
210331;0000;0,24;;;
210401;0000;0,45;;;
210402;0000;0,35;;;
210403;0000;0,24;;;
210404;0000;0,36;;;
210405;0000;0,34;;;
210406;0000;0,29;;;
210407;0000;0,35;;;
210408;0000;0,39;;;
210409;0000;0,72;;;
210410;0000;0,44;;;
210411;0000;0,33;;;
210412;0000;0,28;;;
210413;0000;0,36;;;
210414;0000;0,24;;;
210415;0000;0,16;;;
210416;0000;0,26;;;
210417;0000;0,74;;;
210418;0000;0,81;;;
210419;0000;0,54;;;
210420;0000;0,61;;;
210421;0000;0,69;;;
210422;0000;0,9;;;
210423;0000;0,61;;;
210424;0000;0,75;;;
210425;0000;0,58;;;
210426;0000;0,37;;;
210427;0000;0,43;;;
210428;0000;0,46;;;
210429;0000;0,59;;;
210430;0000;0,67;;;
210501;0000;0,7;;;
210502;0000;0,26;;;
210503;0000;0,78;;;
210504;0000;0,82;;;
210505;0000;2,17;;;
210506;0000;4,17;;;
210507;0000;3,83;;;
210508;0000;0,74;;;
210509;0000;0,66;;;
210510;0000;1,21;;;
210511;0000;1,04;;;
210512;0000;0,46;;;
210513;0000;0,87;;;
210514;0000;1,91;;;
210515;0000;1,35;;;
210516;0000;2,05;;;
210517;0000;1,92;;;
210518;0000;3,27;;;
210519;0000;2,77;;;
210520;0000;1,83;;;
210521;0000;1,62;;;
210522;0000;0,82;;;
210523;0000;0,64;;;
210524;0000;0,33;;;
210525;0000;;;;
210526;0000;0,68;;;
210527;0000;0,75;;;
210528;0000;0,69;;;
210529;0000;0,47;;;
210530;0000;0,79;;;
210531;0000;0,63;;;
210601;0000;0,3;;;
210602;0000;0,63;;;
210603;0000;0,55;;;
210604;0000;0,42;;;
210605;0000;0,42;;;
210606;0000;0,55;;;
210607;0000;1,55;;;
210608;0000;0,89;;;
210609;0000;0,73;;;
210610;0000;0,84;;;
210611;0000;0,75;;;
210612;0000;0,57;;;
210613;0000;0,91;;;
210614;0000;0,93;;;
210615;0000;3,11;;;
210616;0000;4,75;;;
210617;0000;5,56;;;
210618;0000;3,65;;;
210619;0000;1,49;;;
210620;0000;2,28;;;
210621;0000;2,76;;;
210622;0000;2,34;;;
210623;0000;1,86;;;
210624;0000;0,9;;;
210625;0000;0,9;;;
210626;0000;1,42;;;
210627;0000;2,45;;;
210628;0000;3,81;;;
210629;0000;4,34;;;
210630;0000;1,73;;;
210701;0000;0,51;;;
210702;0000;0,66;;;
210703;0000;0,34;;;
210704;0000;0,61;;;
210705;0000;0,79;;;
210706;0000;0,88;;;
210707;0000;1,15;;;
210708;0000;1,38;;;
210709;0000;1,1;;;
210710;0000;0,42;;;
210711;0000;0,22;;;
210712;0000;0,44;;;
210713;0000;0,7;;;
210714;0000;;0,69;;
210715;0000;;0,5;;
210716;0000;;0,49;;
210717;0000;;0,62;;
210718;0000;;0,82;;
210719;0000;;0,66;;
210720;0000;;0,74;;
210721;0000;;0,68;;
210722;0000;;0,5;;
210723;0000;;0,6;;
210724;0000;;1,21;;
210725;0000;;0,72;;
210726;0000;;0,82;;
210727;0000;;0,75;;
210728;0000;;0,49;;
210729;0000;;0,49;;
210730;0000;;0,83;;
210731;0000;;0,96;;
210801;0000;;0,5;;
210802;0000;;0,68;;
210803;0000;;1,35;;
210804;0000;;3,67;;
210805;0000;;1,53;;
210806;0000;0,59;;;
210807;0000;0,49;;;
210808;0000;0,64;;;
210809;0000;0,72;;;
210810;0000;1,21;;;
210811;0000;1,27;;;
210812;0000;1,59;;;
210813;0000;0,73;;;
210814;0000;0,72;;;
210815;0000;1,26;;;
210816;0000;1,08;;;
210817;0000;0,76;;;
210818;0000;1,08;;;
210819;0000;1,27;;;
210820;0000;1,22;;;
210821;0000;1,37;;;
210822;0000;0,85;;;
210823;0000;0,71;;;
210824;0000;0,51;;;
210825;0000;0,58;;;
210826;0000;1,03;;;
210827;0000;1,07;;;
210828;0000;0,6;;;
210829;0000;1,27;;;
210830;0000;1,34;;;
210831;0000;0,61;;;
210901;0000;0,94;;;
210902;0000;1,56;;;
210903;0000;1,1;;;
210904;0000;0,87;;;
210905;0000;1,2;;;
210906;0000;1,66;;;
210907;0000;0,99;;;
210908;0000;0,56;;;
210909;0000;0,75;;;
210910;0000;0,89;;;
210911;0000;0,52;;;
210912;0000;0,43;;;
210913;0000;0,42;;;
210914;0000;0,33;;;
210915;0000;0,44;;;
210916;0000;0,61;;;
210917;0000;0,46;;;
210918;0000;0,48;;;
210919;0000;0,62;;;
210920;0000;0,5;;;
210921;0000;0,62;;;
210922;0000;0,44;;;
210923;0000;0,47;;;
210924;0000;0,45;;;
210925;0000;0,44;;;
210926;0000;0,44;;;
210927;0000;0,42;;;
210928;0000;0,42;;;
210929;0000;;;;
210930;0000;;;;
211001;0000;0,5;;;
211002;0000;0,38;;;
211003;0000;0,18;;;
211004;0000;0,28;;;
211005;0000;0,34;;;
211006;0000;0,27;;;
211007;0000;0,49;;;
211008;0000;0,22;;;
211009;0000;0,2;;;
211010;0000;0,19;;;
211011;0000;0,35;;;
211012;0000;0,48;;;
211013;0000;;;;
211014;0000;0,21;;;
211015;0000;0,13;;;
211016;0000;0,15;;;
211017;0000;0,22;;;
211018;0000;0,16;;;
211019;0000;0,22;;;
211020;0000;0,14;;;
211021;0000;0,22;;;
211022;0000;0,22;;;
211023;0000;0,12;;;
211024;0000;0,18;;;
211025;0000;0,18;;;
211026;0000;0,18;;;
211027;0000;0,16;;;
211028;0000;0,16;;;
211029;0000;0,21;;;
211030;0000;0,21;;;
211031;0000;0,11;;;
211101;0000;0,31;;;
211102;0000;;0,16;;
211103;0000;;0,18;;
211104;0000;;0,17;;
211105;0000;;0,18;;
211106;0000;;0,16;;
211107;0000;;0,21;;
211108;0000;;0,3;;
211109;0000;;0,14;;
211110;0000;;0,23;;
211111;0000;;0,3;;
211112;0000;;0,15;;
211113;0000;;0,11;;
211114;0000;;0,17;;
211115;0000;;0,33;;
211116;0000;;0,17;;
211117;0000;;0,1;;
211118;0000;;0,1;;
211119;0000;;0,1;;
211120;0000;;0,12;;
211121;0000;;0,1;;
211122;0000;;0,1;;
211123;0000;;0,1;;
211124;0000;;0,13;;
211125;0000;;0,1;;
211126;0000;0,17;;;
211127;0000;0,21;;;
211128;0000;0,1;;;
211129;0000;0,14;;;
211130;0000;0,12;;;
211201;0000;0,16;;;
211202;0000;0,13;;;
211203;0000;0,13;;;
211204;0000;0,11;;;
211205;0000;0,1;;;
211206;0000;0,11;;;
211207;0000;0,1;;;
211208;0000;0,12;;;
211209;0000;0,1;;;
211210;0000;0,1;;;
211211;0000;0,1;;;
211212;0000;0,1;;;
211213;0000;0,11;;;
211214;0000;0,1;;;
211215;0000;0,11;;;
211216;0000;0,1;;;
211217;0000;0,1;;;
211218;0000;0,1;;;
211219;0000;0,1;;;
211220;0000;0,1;;;
211221;0000;0,1;;;
211222;0000;0,1;;;
211223;0000;0,1;;;
211224;0000;0,1;;;
211225;0000;0,1;;;
211226;0000;0,1;;;
211227;0000;0,1;;;
211228;0000;;;;
211229;0000;;;;
211230;0000;;;;
211231;0000;0,11;;;
220101;0000;0,11;;;
220102;0000;0,11;;;
220103;0000;0,11;;;
220104;0000;0,1;;;
220105;0000;0,1;;;
220106;0000;0,1;;;
220107;0000;0,1;;;
220108;0000;;0,1;;
220109;0000;;0,1;;
220110;0000;;0,1;;
220111;0000;;0,1;;
220112;0000;;0,1;;
220113;0000;;0,1;;
220114;0000;;0,1;;
220115;0000;;0,1;;
220116;0000;;0,1;;
220117;0000;;0,16;;
220118;0000;;0,14;;
220119;0000;;0,1;;
220120;0000;;0,1;;
220121;0000;;0,1;;
220122;0000;;0,1;;
220123;0000;;0,1;;
220124;0000;;0,1;;
220125;0000;;0,1;;
220126;0000;;0,16;;
220127;0000;;0,14;;
220128;0000;;0,1;;
220129;0000;;0,1;;
220130;0000;;0,1;;
220131;0000;;0,1;;
220201;0000;;0,1;;
220202;0000;;0,1;;
220203;0000;;0,1;;
220204;0000;;0,11;;
220205;0000;;0,11;;
220206;0000;;0,1;;
220207;0000;;0,1;;
220208;0000;0,1;;;
220209;0000;0,1;;;
220210;0000;0,1;;;
220211;0000;0,11;;;
220212;0000;0,1;;;
220213;0000;0,1;;;
220214;0000;0,1;;;
220215;0000;0,11;;;
220216;0000;0,12;;;
220217;0000;0,1;;;
220218;0000;0,1;;;
220219;0000;0,1;;;
220220;0000;0,1;;;
220221;0000;0,11;;;
220222;0000;0,26;;;
220223;0000;0,16;;;
220224;0000;0,1;;;
220225;0000;0,12;;;
220226;0000;0,11;;;
220227;0000;0,11;;;
220228;0000;0,12;;;
220301;0000;0,1;;;
220302;0000;0,11;;;
220303;0000;0,14;;;
220304;0000;0,15;;;
220305;0000;0,2;;;
220306;0000;0,36;;;
220307;0000;0,3;;;
220308;0000;0,45;;;
220309;0000;0,24;;;
220310;0000;0,26;;;
220311;0000;0,19;;;
220312;0000;0,17;;;
220313;0000;0,11;;;
220314;0000;0,17;;;
220315;0000;0,21;;;
220316;0000;0,22;;;
220317;0000;0,19;;;
220318;0000;0,39;;;
220319;0000;0,82;;;
220320;0000;0,5;;;
220321;0000;0,13;;;
220322;0000;0,24;;;
220323;0000;0,26;;;
220324;0000;0,19;;;
220325;0000;0,3;;;
220326;0000;0,32;;;
220327;0000;0,29;;;
220328;0000;0,34;;;
220329;0000;0,5;;;
220330;0000;;;;
220331;0000;;;;
220401;0000;0,23;;;
220402;0000;0,28;;;
