FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230701;0000;5;;;
230702;0000;16;;;
230703;0000;18;;;
230704;0000;12;;;
230705;0000;18;;;
230706;0000;16;;;
230707;0000;7;;;
230708;0000;6;;;
230709;0000;7;;;
230710;0000;7;;;
230711;0000;13;;;
230712;0000;6;;;
230713;0000;6;;;
230714;0000;2;;;
230715;0000;14;;;
230716;0000;9;;;
230717;0000;8;;;
230718;0000;6;;;
230719;0000;5;;;
230720;0000;5;;;
230721;0000;11;;;
230722;0000;16;;;
230723;0000;14;;;
230724;0000;3;;;
230725;0000;4;;;
230726;0000;8;;;
230727;0000;3;;;
230728;0000;5;;;
230729;0000;23;;;
230730;0000;18;;;
230731;0000;9;;;
230801;0000;21;;;
230802;0000;20;;;
230803;0000;20;;;
230804;0000;19;;;
230805;0000;19;;;
230806;0000;19;;;
230807;0000;7;;;
230808;0000;13;;;
230809;0000;8;;;
230810;0000;14;;;
230811;0000;16;;;
230812;0000;8;;;
230813;0000;8;;;
230814;0000;14;;;
230815;0000;19;;;
230816;0000;13;;;
230817;0000;8;;;
230818;0000;10;;;
230819;0000;10;;;
230820;0000;7;;;
230821;0000;10;;;
230822;0000;19;;;
230823;0000;19;;;
230824;0000;17;;;
230825;0000;17;;;
230826;0000;17;;;
230827;0000;19;;;
230828;0000;18;;;
230829;0000;18;;;
230830;0000;18;;;
230831;0000;16;;;
230901;0000;;19;;
230902;0000;;18;;
230903;0000;;16;;
230904;0000;;13;;
230905;0000;;13;;
230906;0000;;10;;
230907;0000;;9;;
230908;0000;;11;;
230909;0000;;10;;
230910;0000;;17;;
230911;0000;;17;;
230912;0000;;19;;
230913;0000;;18;;
230914;0000;;19;;
230915;0000;;19;;
230916;0000;;16;;
230917;0000;;18;;
230918;0000;;16;;
230919;0000;;12;;
230920;0000;;8;;
230921;0000;;11;;
230922;0000;;10;;
230923;0000;;15;;
230924;0000;;14;;
230925;0000;;16;;
230926;0000;;20;;
230927;0000;;21;;
230928;0000;;15;;
230929;0000;;13;;
230930;0000;;16;;
231001;0000;;25;;
231002;0000;;21;;
231003;0000;;20;;
231004;0000;;23;;
231005;0000;;23;;
231006;0000;;24;;
231007;0000;;27;;
231008;0000;;29;;
231009;0000;;26;;
231010;0000;;19;;
231011;0000;;20;;
231012;0000;;21;;
231013;0000;;17;;
231014;0000;;18;;
231015;0000;;21;;
231016;0000;;20;;
231017;0000;;18;;
231018;0000;;18;;
231019;0000;;23;;
231020;0000;;20;;
231021;0000;;19;;
231022;0000;;17;;
231023;0000;;12;;
231024;0000;;21;;
231025;0000;;24;;
231026;0000;;24;;
231027;0000;;27;;
231028;0000;;24;;
231029;0000;;23;;
231030;0000;;16;;
231031;0000;;14;;
231101;0000;;12;;
231102;0000;;18;;
231103;0000;;18;;
231104;0000;;18;;
231105;0000;;20;;
231106;0000;;14;;
231107;0000;;19;;
231108;0000;;21;;
231109;0000;;18;;
231110;0000;;15;;
231111;0000;;18;;
231112;0000;;18;;
231113;0000;;18;;
231114;0000;;17;;
231115;0000;;19;;
231116;0000;;18;;
231117;0000;;16;;
231118;0000;;17;;
231119;0000;;16;;
231120;0000;;18;;
231121;0000;;18;;
231122;0000;;17;;
231123;0000;;16;;
231124;0000;;13;;
231125;0000;;17;;
231126;0000;20;;;
231127;0000;14;;;
231128;0000;18;;;
231129;0000;16;;;
231130;0000;14;;;
231201;0000;15;;;
231202;0000;15;;;
231203;0000;15;;;
231204;0000;13;;;
231205;0000;13;;;
231206;0000;15;;;
231207;0000;13;;;
231208;0000;14;;;
231209;0000;16;;;
231210;0000;11;;;
231211;0000;16;;;
231212;0000;17;;;
231213;0000;17;;;
231214;0000;15;;;
231215;0000;15;;;
231216;0000;16;;;
231217;0000;11;;;
231218;0000;12;;;
231219;0000;11;;;
231220;0000;13;;;
231221;0000;10;;;
231222;0000;14;;;
231223;0000;16;;;
231224;0000;14;;;
231225;0000;12;;;
231226;0000;12;;;
231227;0000;15;;;
231228;0000;17;;;
231229;0000;14;;;
231230;0000;13;;;
231231;0000;14;;;
240101;0000;15;;;
240102;0000;10;;;
240103;0000;14;;;
240104;0000;14;;;
240105;0000;13;;;
240106;0000;15;;;
240107;0000;16;;;
240108;0000;15;;;
240109;0000;15;;;
240110;0000;12;;;
240111;0000;10;;;
240112;0000;9;;;
240113;0000;13;;;
240114;0000;10;;;
240115;0000;15;;;
240116;0000;13;;;
240117;0000;12;;;
240118;0000;16;;;
240119;0000;17;;;
240120;0000;15;;;
240121;0000;14;;;
240122;0000;14;;;
240123;0000;13;;;
240124;0000;17;;;
240125;0000;13;;;
240126;0000;18;;;
240127;0000;19;;;
240128;0000;16;;;
240129;0000;15;;;
240130;0000;15;;;
240131;0000;15;;;
240201;0000;17;;;
240202;0000;16;;;
240203;0000;16;;;
240204;0000;18;;;
240205;0000;24;;;
240206;0000;19;;;
240207;0000;18;;;
240208;0000;14;;;
240209;0000;14;;;
240210;0000;12;;;
240211;0000;14;;;
240212;0000;14;;;
240213;0000;13;;;
240214;0000;17;;;
240215;0000;17;;;
240216;0000;17;;;
240217;0000;19;;;
240218;0000;17;;;
240219;0000;13;;;
240220;0000;11;;;
240221;0000;14;;;
240222;0000;17;;;
240223;0000;16;;;
240224;0000;11;;;
240225;0000;12;;;
240226;0000;12;;;
240227;0000;12;;;
240228;0000;15;;;
240229;0000;15;;;
240301;0000;17;;;
240302;0000;17;;;
240303;0000;16;;;
240304;0000;9;;;
240305;0000;11;;;
240306;0000;17;;;
240307;0000;14;;;
240308;0000;16;;;
240309;0000;18;;;
240310;0000;20;;;
240311;0000;11;;;
240312;0000;18;;;
240313;0000;15;;;
240314;0000;19;;;
240315;0000;13;;;
240316;0000;12;;;
240317;0000;12;;;
240318;0000;10;;;
240319;0000;8;;;
240320;0000;11;;;
240321;0000;9;;;
240322;0000;2;;;
240323;0000;5;;;
240324;0000;9;;;
240325;0000;4;;;
240326;0000;10;;;
240327;0000;10;;;
240328;0000;8;;;
240329;0000;14;;;
240330;0000;13;;;
240331;0000;11;;;
240401;0000;11;;;
240402;0000;8;;;
240403;0000;13;;;
240404;0000;15;;;
240405;0000;13;;;
240406;0000;15;;;
240407;0000;14;;;
240408;0000;13;;;
240409;0000;11;;;
240410;0000;5;;;
240411;0000;5;;;
240412;0000;4;;;
240413;0000;4;;;
240414;0000;5;;;
240415;0000;8;;;
240416;0000;13;;;
240417;0000;10;;;
240418;0000;7;;;
240419;0000;14;;;
240420;0000;12;;;
240421;0000;8;;;
240422;0000;5;;;
240423;0000;9;;;
240424;0000;4;;;
240425;0000;11;;;
240426;0000;13;;;
240427;0000;14;;;
240428;0000;14;;;
240429;0000;10;;;
240430;0000;10;;;
240501;0000;9;;;
240502;0000;9;;;
240503;0000;8;;;
240504;0000;11;;;
240505;0000;12;;;
240506;0000;3;;;
240507;0000;6;;;
240508;0000;8;;;
240509;0000;3;;;
240510;0000;5;;;
240511;0000;6;;;
240512;0000;3;;;
240513;0000;6;;;
240514;0000;3;;;
240515;0000;3;;;
240516;0000;4;;;
240517;0000;2;;;
240518;0000;3;;;
240519;0000;6;;;
240520;0000;6;;;
240521;0000;9;;;
240522;0000;11;;;
240523;0000;8;;;
240524;0000;3;;;
240525;0000;4;;;
240526;0000;4;;;
240527;0000;5;;;
240528;0000;4;;;
240529;0000;13;;;
240530;0000;7;;;
240531;0000;3;;;
240601;0000;;9;;
240602;0000;;2;;
240603;0000;;2;;
240604;0000;;1;;
240605;0000;;5;;
240606;0000;;2;;
240607;0000;;2;;
240608;0000;;2;;
240609;0000;;4;;
240610;0000;;2;;
240611;0000;;3;;
240612;0000;;2;;
240613;0000;;5;;
240614;0000;;14;;
240615;0000;;14;;
240616;0000;;7;;
240617;0000;;3;;
240618;0000;;10;;
240619;0000;;11;;
240620;0000;;13;;
240621;0000;;7;;
240622;0000;;3;;
240623;0000;;5;;
240624;0000;;5;;
240625;0000;;12;;
240626;0000;;11;;
240627;0000;;11;;
240628;0000;;11;;
240629;0000;;10;;
240630;0000;;13;;
240701;0000;;11;;
240702;0000;;10;;
240703;0000;;14;;
240704;0000;;12;;
240705;0000;;9;;
240706;0000;;4;;
240707;0000;;7;;
240708;0000;;7;;
240709;0000;;6;;
240710;0000;;11;;
240711;0000;;9;;
240712;0000;;3;;
240713;0000;;2;;
240714;0000;;3;;
240715;0000;;10;;
240716;0000;;11;;
240717;0000;;4;;
240718;0000;;13;;
240719;0000;;13;;
240720;0000;;13;;
240721;0000;;15;;
240722;0000;;14;;
240723;0000;;11;;
240724;0000;;11;;
240725;0000;;14;;
240726;0000;;15;;
240727;0000;;13;;
240728;0000;;13;;
240729;0000;;11;;
240730;0000;;6;;
240731;0000;;2;;
240801;0000;;1;;
240802;0000;;11;;
240803;0000;;14;;
240804;0000;;9;;
240805;0000;;5;;
240806;0000;;7;;
240807;0000;;7;;
240808;0000;;9;;
240809;0000;;11;;
240810;0000;;15;;
240811;0000;;14;;
240812;0000;;12;;
240813;0000;;8;;
240814;0000;;10;;
240815;0000;;13;;
240816;0000;;10;;
240817;0000;;11;;
240818;0000;;7;;
240819;0000;;7;;
240820;0000;;5;;
240821;0000;;4;;
240822;0000;;5;;
240823;0000;;8;;
240824;0000;;9;;
240825;0000;;4;;
240826;0000;;13;;
240827;0000;;11;;
240828;0000;;11;;
240829;0000;;8;;
240830;0000;;7;;
240831;0000;;12;;
240901;0000;;9;;
240902;0000;;11;;
240903;0000;;13;;
240904;0000;;12;;
240905;0000;;12;;
240906;0000;;14;;
240907;0000;;14;;
240908;0000;;13;;
240909;0000;;10;;
240910;0000;;11;;
240911;0000;;12;;
240912;0000;;13;;
240913;0000;;13;;
240914;0000;;12;;
240915;0000;;14;;
240916;0000;;13;;
240917;0000;;11;;
240918;0000;;7;;
240919;0000;;10;;
240920;0000;;11;;
240921;0000;;11;;
240922;0000;;13;;
240923;0000;;14;;
240924;0000;;13;;
240925;0000;;13;;
240926;0000;;13;;
240927;0000;;13;;
240928;0000;;13;;
240929;0000;;17;;
240930;0000;;20;;
241001;0000;;22;;
241002;0000;;24;;
241003;0000;;23;;
241004;0000;;21;;
241005;0000;;18;;
241006;0000;;18;;
241007;0000;;22;;
241008;0000;;20;;
241009;0000;;23;;
241010;0000;;24;;
241011;0000;;23;;
241012;0000;;22;;
241013;0000;;23;;
